unit_id,time_cycles,sensor_3,sensor_4,sensor_7,sensor_9,sensor_11,sensor_12,sensor_17,sensor_20,sensor_21,RUL
75,73,1595.12,1411.97,553.55,9040.62,47.44,521.1,394,38.75,23.2638,157
75,74,1586.66,1405.04,553.76,9034.04,47.48,520.84,391,38.79,23.2009,156
75,75,1594.3,1403.98,553.35,9037.84,47.7,521.71,394,38.81,23.3079,155
75,76,1590.89,1409.85,553.61,9043.84,47.56,521.17,393,38.99,23.4086,154
75,77,1594.05,1410.93,553.51,9040.34,47.79,521.39,395,38.86,23.3321,153
75,78,1597.2,1405.47,553.8,9037.7,47.48,521.3,394,38.9,23.3868,152
75,79,1592.1,1408.22,552.33,9048.25,47.48,521.7,394,38.73,23.2556,151
75,80,1595.21,1408.91,553.14,9036.4,47.47,521.66,394,38.88,23.3604,150
75,81,1591.64,1410.58,553.19,9041.16,47.65,520.73,393,38.64,23.2651,149
75,82,1592.99,1413.86,553.73,9045.9,47.51,521.31,393,38.8,23.3353,148
75,83,1592.98,1414.39,552.67,9041.98,47.43,521.42,392,38.76,23.271,147
75,84,1595.76,1406.17,553.87,9036.02,47.51,521.91,393,38.74,23.2731,146
75,85,1585.48,1412.8,553.04,9038.51,47.46,521.61,392,38.95,23.3029,145
75,86,1578.91,1406.92,553.32,9042.33,47.65,521.22,394,38.85,23.3135,144
75,87,1592.61,1407.44,553.5,9035.75,47.52,521.5,393,38.63,23.4095,143
75,88,1588.28,1407.71,552.83,9050.19,47.49,521.5,394,38.78,23.3678,142
75,89,1586.92,1416.08,553.4,9044.31,47.56,521.16,394,38.89,23.322,141
75,90,1583.44,1417.08,553.39,9041.54,47.44,521.87,393,38.89,23.2849,140
75,91,1586.94,1409.76,553.21,9035.39,47.56,521.45,395,38.75,23.2536,139
75,92,1592.09,1415.66,553.57,9044.78,47.59,521.28,395,38.81,23.3212,138
75,93,1588.72,1411.37,553.12,9043.68,47.48,521.73,392,38.89,23.2251,137
75,94,1588.74,1408.76,553.15,9047.78,47.51,521.61,394,38.85,23.1845,136
75,95,1581.54,1412.35,553.3,9043.95,47.67,521.02,395,38.98,23.3584,135
75,96,1587.07,1404.55,553.94,9037.76,47.52,521.18,392,38.7,23.355,134
75,97,1592.52,1406.73,553.66,9045.91,47.56,521.19,392,38.79,23.41,133
75,98,1593.34,1407.16,553.15,9041.99,47.64,521.22,392,38.6,23.4189,132
75,99,1586.07,1410.67,552.61,9035.79,47.3,521.67,393,38.86,23.2544,131
75,100,1584.68,1405.65,553.47,9037.64,47.58,521.43,394,38.95,23.1837,130
75,101,1592.48,1409.7,553.72,9036.58,47.41,521.19,392,38.86,23.4707,129
75,102,1586.68,1408.29,553.93,9039.56,47.73,521.75,394,38.83,23.3103,128
75,103,1599.13,1410.29,553.3,9042.37,47.58,521.43,393,38.87,23.3257,127
75,104,1579.79,1414.04,552.8,9052.67,47.55,521.13,392,38.86,23.2572,126
75,105,1591.96,1412.82,553.64,9043.75,47.71,521.38,392,38.81,23.2443,125
75,106,1585.18,1408.59,553.04,9042.95,47.46,521.36,393,38.65,23.3009,124
75,107,1594.64,1413.67,552.92,9044.83,47.31,520.83,392,38.81,23.3651,123
75,108,1593.82,1410.94,553.6,9044.2,47.57,520.91,392,38.89,23.2634,122
75,109,1594.14,1408.99,553.35,9046.85,47.47,521.09,394,38.74,23.3068,121
75,110,1589.32,1416.92,552.6,9036.21,47.63,521.18,395,38.67,23.172,120
75,111,1588.76,1406.15,552.8,9040.79,47.67,520.97,394,38.82,23.4102,119
75,112,1587.53,1409.57,553.15,9045.31,47.63,521.23,393,38.84,23.1418,118
75,113,1586.68,1412.68,552.77,9036.54,47.57,521.52,393,38.66,23.379,117
75,114,1590.2,1423.02,553.2,9040.29,47.49,521.46,393,38.8,23.2364,116
75,115,1595.32,1415.52,552.79,9040.33,47.71,521.33,391,38.83,23.3571,115
75,116,1580.43,1414.79,553.51,9043.91,47.46,520.76,393,38.78,23.2583,114
75,117,1588.5,1407.41,553.25,9044.29,47.61,521.44,394,38.62,23.2458,113
75,118,1594.01,1412.72,553.52,9041.68,47.43,521.46,395,38.85,23.3376,112
75,119,1590.29,1409.77,553.14,9039.09,47.64,521.32,393,38.8,23.2048,111
75,120,1593.23,1407.32,553.09,9038.5,47.46,521.14,394,38.97,23.2277,110
75,121,1590.7,1407.75,552.91,9042.55,47.59,521.41,393,38.59,23.1774,109
75,122,1591.98,1416.17,552.69,9037.86,47.64,520.8,393,38.87,23.217,108
75,123,1595.79,1410.97,552.75,9039.05,47.8,521.34,394,39.03,23.2345,107
75,124,1595.5,1403.72,553.38,9043.27,47.55,520.8,393,38.87,23.3049,106
75,125,1597.65,1414.48,553.27,9036.55,47.6,520.8,394,38.83,23.2563,105
75,126,1595.36,1405.91,553.14,9041.63,47.54,521.47,393,38.88,23.344,104
75,127,1587.04,1411.51,553.08,9043.48,47.73,521.13,393,38.84,23.3082,103
75,128,1591.05,1411.87,552.99,9036.32,47.72,521.01,394,38.69,23.2386,102
75,129,1585.6,1413.68,553.26,9043.35,47.65,521.04,392,38.67,23.2438,101
75,130,1598.63,1414.38,552.66,9033.68,47.72,521.25,395,38.8,23.3025,100
75,131,1588.55,1403.7,552.54,9040.38,47.7,520.65,393,38.85,23.2916,99
75,132,1590.41,1413.02,553.03,9043.63,47.6,521.66,393,38.88,23.1907,98
75,133,1583.5,1406.51,553.61,9036.28,47.68,521.02,393,38.93,23.1583,97
75,134,1590.8,1411.5,553.69,9042.59,47.59,520.37,393,38.72,23.2788,96
75,135,1594.49,1413.86,553.02,9038.89,47.73,521.19,394,38.69,23.3099,95
75,136,1591.55,1407.95,553.19,9038.98,47.75,521.05,393,38.75,23.2413,94
75,137,1592.24,1413.75,553.05,9041.11,47.78,520.94,393,38.72,23.357,93
75,138,1587.68,1417.96,552.68,9039.54,47.87,521.06,393,38.64,23.2815,92
75,139,1590.89,1407.71,552.73,9040.27,47.82,520.44,393,38.7,23.3358,91
75,140,1591.7,1411.1,553.39,9032.68,47.68,520.48,393,38.7,23.3186,90
75,141,1595.67,1412.7,552.51,9040.49,47.72,521.09,394,38.83,23.2144,89
75,142,1596.1,1403.93,552.55,9042.76,47.68,521.18,393,38.79,23.2243,88
75,143,1593.63,1408.34,552.97,9045.25,47.62,521.07,394,38.77,23.2463,87
75,144,1590.98,1408.72,552.05,9043.12,47.64,521.07,393,38.83,23.283,86
75,145,1586.4,1419.17,552.98,9049.45,47.75,520.84,395,38.78,23.309,85
75,146,1599.82,1409.41,552.87,9038.52,47.66,521.05,393,38.79,23.1684,84
75,147,1584.06,1415.64,553.1,9035.79,47.46,520.92,393,38.65,23.213,83
75,148,1591.1,1410.53,553.61,9046.61,47.59,520.88,393,38.87,23.3083,82
75,149,1591.53,1418.03,552.54,9040.11,47.91,520.94,393,38.71,23.3017,81
75,150,1600.64,1417.08,553.05,9045.25,47.68,521.32,395,38.61,23.325,80
75,151,1589.99,1412.2,552.52,9035.15,47.61,521.6,393,38.74,23.2227,79
75,152,1587.65,1414.76,553.16,9043.83,47.7,521.42,394,38.85,23.3352,78
75,153,1583.99,1412.49,552.61,9046.34,47.54,521.33,394,38.77,23.2036,77
75,154,1592.58,1413.46,553.04,9048.62,47.73,521.14,393,38.73,23.2822,76
75,155,1584.8,1414.22,552.14,9042.18,47.67,520.56,392,38.88,23.2864,75
75,156,1592.71,1416.71,553.17,9034.41,47.55,521.01,392,38.82,23.1942,74
75,157,1593.73,1415.27,553.1,9045.26,47.75,520.49,391,38.8,23.2172,73
75,158,1588.66,1412.1,552.84,9039.58,47.57,520.96,392,38.71,23.23,72
75,159,1589.09,1415.11,552.83,9046.36,47.63,521.12,394,38.57,23.2432,71
75,160,1593.9,1418.71,553.17,9038.76,47.71,521.03,395,38.77,23.421,70
75,161,1594.05,1415.06,552.31,9041.5,47.59,521.06,394,38.7,23.2723,69
75,162,1587.69,1410.32,552.3,9040.57,47.91,520.98,394,38.71,23.316,68
75,163,1592.04,1422.15,552.32,9043.76,47.76,521.09,393,38.92,23.3747,67
75,164,1592.8,1426.87,552.03,9036.9,47.75,520.31,394,38.56,23.3398,66
75,165,1592.41,1416.22,552.67,9043.3,47.74,521.08,395,38.77,23.2238,65
75,166,1587.73,1408.89,552.5,9047.19,47.73,521.0,394,38.84,23.2349,64
75,167,1592.91,1417.83,552.8,9043.91,47.8,520.77,393,38.64,23.2612,63
75,168,1589.45,1420.61,552.12,9038.62,47.74,520.51,393,38.85,23.2189,62
75,169,1595.43,1415.69,553.25,9029.07,47.79,521.33,392,38.62,23.242,61
75,170,1592.35,1414.46,552.57,9042.07,47.56,521.28,394,38.67,23.2704,60
75,171,1589.06,1421.1,552.86,9041.04,47.93,520.54,395,38.48,23.2491,59
75,172,1592.32,1417.92,552.25,9037.22,47.91,520.61,396,38.56,23.1613,58
75,173,1594.97,1414.64,552.47,9041.99,47.77,520.75,394,38.47,23.3322,57
75,174,1591.42,1411.71,552.34,9039.12,47.76,521.2,394,38.55,23.24,56
75,175,1592.11,1420.25,552.99,9040.47,47.83,520.64,395,38.58,23.3063,55
75,176,1593.3,1415.56,552.14,9033.1,47.77,520.61,394,38.75,23.1901,54
75,177,1597.43,1414.24,551.96,9048.83,47.81,520.2,394,38.52,23.3035,53
75,178,1598.31,1417.41,551.53,9038.09,47.89,520.84,393,38.72,23.2433,52
75,179,1589.18,1415.33,552.7,9027.72,47.78,520.43,395,38.72,23.213,51
75,180,1592.36,1422.54,552.59,9035.28,47.99,520.29,394,38.77,23.1624,50
75,181,1598.01,1419.42,552.39,9038.56,47.72,519.97,393,38.81,23.107,49
75,182,1596.44,1427.8,552.45,9041.65,47.86,519.96,395,38.52,23.181,48
75,183,1592.79,1420.41,552.11,9040.43,47.97,520.85,395,38.48,23.1118,47
75,184,1594.84,1414.23,552.57,9025.22,47.87,520.77,396,38.73,23.1799,46
75,185,1603.15,1415.6,552.28,9041.05,47.75,520.47,396,38.61,23.1402,45
75,186,1594.11,1412.71,551.77,9045.21,47.71,520.61,394,38.63,23.2189,44
75,187,1593.02,1421.63,552.28,9036.18,47.73,520.84,394,38.51,23.0487,43
75,188,1594.94,1419.67,552.17,9039.84,47.86,520.4,395,38.54,23.2814,42
75,189,1587.54,1421.9,552.32,9042.92,47.94,520.6,395,38.62,23.2234,41
75,190,1599.07,1417.74,552.48,9039.18,47.95,520.41,394,38.6,23.2514,40
75,191,1598.88,1414.65,552.39,9037.04,47.97,520.31,395,38.62,23.0844,39
75,192,1601.87,1429.08,552.28,9041.7,47.81,520.48,396,38.69,23.1947,38
75,193,1597.99,1420.7,552.16,9044.06,47.83,520.57,396,38.5,23.0929,37
75,194,1593.99,1416.44,552.27,9046.31,47.93,520.56,396,38.77,23.1885,36
75,195,1592.44,1416.76,552.23,9034.63,47.94,520.39,395,38.62,23.1601,35
75,196,1604.22,1421.77,552.46,9036.38,47.84,520.68,396,38.56,23.1879,34
75,197,1605.88,1418.96,552.02,9036.94,47.93,519.98,395,38.48,23.1612,33
75,198,1602.25,1421.32,552.03,9036.95,48.0,520.54,396,38.68,23.2021,32
75,199,1600.45,1419.43,552.14,9043.98,47.83,520.32,393,38.42,23.0859,31
75,200,1604.02,1423.04,551.8,9045.64,47.95,520.31,395,38.71,23.2285,30
75,201,1594.8,1424.92,551.74,9037.15,47.98,520.45,396,38.68,23.0928,29
75,202,1595.81,1420.5,552.0,9036.65,47.92,520.27,395,38.57,23.144,28
75,203,1600.32,1419.41,552.28,9029.81,48.05,520.32,397,38.51,23.1062,27
75,204,1595.64,1427.97,551.73,9034.63,48.08,520.14,395,38.41,23.0632,26
75,205,1604.14,1422.42,552.21,9037.35,48.04,520.52,396,38.35,23.1404,25
75,206,1593.0,1426.96,552.83,9037.47,47.92,519.99,394,38.42,23.1302,24
75,207,1596.41,1424.5,552.29,9033.9,48.02,520.19,396,38.43,23.1438,23
75,208,1599.12,1421.41,551.41,9033.82,47.97,519.97,397,38.39,23.0905,22
75,209,1600.45,1427.14,552.04,9039.25,48.04,519.81,395,38.44,23.0935,21
75,210,1597.06,1421.11,551.58,9023.85,48.0,519.78,396,38.53,23.1442,20
75,211,1596.78,1429.36,551.31,9041.95,48.1,519.78,395,38.48,23.1597,19
75,212,1593.54,1421.55,551.59,9036.66,47.99,519.72,396,38.64,23.1695,18
75,213,1595.59,1422.28,551.81,9034.85,47.91,520.08,397,38.5,23.0658,17
75,214,1597.8,1429.92,551.48,9039.02,48.0,519.17,395,38.52,23.0597,16
75,215,1590.79,1430.12,551.15,9028.31,48.22,519.78,394,38.62,23.0685,15
75,216,1593.37,1426.54,551.46,9030.09,47.96,519.87,396,38.41,23.1539,14
75,217,1596.2,1430.28,551.43,9027.88,47.79,520.18,397,38.7,23.0906,13
75,218,1601.18,1425.31,551.92,9034.96,47.86,519.37,396,38.57,23.1274,12
75,219,1593.08,1423.98,551.26,9025.29,48.23,519.85,395,38.48,23.0289,11
75,220,1600.76,1431.75,551.4,9037.06,48.11,519.88,396,38.51,23.0755,10
75,221,1599.18,1424.78,550.92,9031.31,48.16,519.78,397,38.51,23.0398,9
75,222,1599.91,1429.07,551.58,9038.87,48.18,520.17,396,38.56,23.2221,8
75,223,1600.67,1430.09,551.4,9027.1,48.21,519.49,395,38.52,23.1294,7
75,224,1601.78,1419.34,551.28,9028.94,48.32,519.56,396,38.32,23.0523,6
75,225,1608.32,1429.83,551.68,9030.3,48.08,519.61,396,38.52,23.0416,5
75,226,1598.52,1435.58,550.48,9027.5,48.18,519.55,396,38.57,23.1892,4
75,227,1601.44,1426.63,551.22,9024.42,48.09,519.19,397,38.4,23.1277,3
75,228,1595.88,1430.03,551.06,9031.15,48.08,519.24,398,38.48,23.0978,2
75,229,1600.8,1433.1,552.04,9026.08,48.22,519.51,395,38.57,23.0341,1
76,1,1585.01,1411.33,554.11,9054.53,47.5,521.51,393,38.75,23.3154,210
76,2,1589.03,1411.7,553.24,9056.49,47.71,521.38,394,38.79,23.3319,209
76,3,1597.35,1404.75,553.55,9059.17,47.44,521.89,393,38.88,23.2503,208
76,4,1598.29,1407.19,553.94,9061.95,47.36,521.86,393,38.77,23.3645,207
76,5,1590.91,1408.04,553.17,9050.41,47.34,521.83,394,38.73,23.3993,206
76,6,1590.97,1404.87,553.27,9054.86,47.32,520.76,393,38.79,23.279,205
76,7,1595.97,1409.9,553.24,9057.46,47.39,521.15,392,38.8,23.3957,204
76,8,1593.1,1409.33,553.91,9056.95,47.62,521.7,393,38.7,23.4049,203
76,9,1594.11,1407.76,553.28,9057.0,47.4,521.39,394,38.83,23.303,202
76,10,1586.93,1410.44,553.06,9053.21,47.36,521.38,394,38.96,23.3141,201
76,11,1583.32,1404.44,553.7,9059.04,47.53,521.43,391,38.96,23.3043,200
76,12,1590.68,1406.24,553.98,9052.12,47.44,521.53,394,38.75,23.3658,199
76,13,1587.61,1404.4,553.15,9052.98,47.53,521.5,393,38.71,23.418,198
76,14,1581.53,1409.47,553.16,9050.7,47.64,521.43,393,38.66,23.3179,197
76,15,1596.42,1411.75,552.98,9049.21,47.38,521.67,392,38.83,23.2887,196
76,16,1588.74,1412.99,553.04,9049.55,47.57,521.96,393,38.77,23.3078,195
76,17,1585.8,1412.45,553.25,9055.05,47.42,521.47,394,38.81,23.2183,194
76,18,1590.76,1408.55,553.02,9056.81,47.57,521.62,393,38.77,23.3008,193
76,19,1597.76,1413.46,553.1,9041.42,47.5,521.43,392,38.85,23.3492,192
76,20,1594.17,1412.77,553.27,9042.24,47.35,521.31,394,39.06,23.1958,191
76,21,1599.13,1409.64,553.15,9051.67,47.46,521.48,392,38.62,23.3327,190
76,22,1594.32,1408.64,553.57,9056.58,47.65,521.27,394,38.96,23.2354,189
76,23,1585.85,1410.55,553.63,9048.04,47.61,521.26,394,38.74,23.4387,188
76,24,1586.57,1410.16,552.92,9050.75,47.61,521.06,393,38.78,23.3079,187
76,25,1595.93,1415.39,553.56,9053.24,47.68,521.39,393,38.81,23.2934,186
76,26,1585.34,1404.41,553.01,9047.89,47.69,521.75,394,38.88,23.371,185
76,27,1593.2,1408.09,553.69,9056.06,47.4,521.05,394,38.8,23.2755,184
76,28,1592.03,1404.77,552.35,9050.53,47.6,521.03,394,38.72,23.2718,183
76,29,1592.65,1404.43,554.01,9056.25,47.47,521.48,394,38.89,23.3389,182
76,30,1588.03,1412.88,553.67,9048.38,47.4,521.54,392,38.88,23.2997,181
76,31,1595.99,1403.25,553.55,9051.59,47.55,521.39,392,38.74,23.2797,180
76,32,1587.33,1407.38,553.73,9052.85,47.34,521.87,391,38.77,23.2616,179
76,33,1592.25,1408.43,552.6,9054.88,47.49,521.57,393,38.84,23.3688,178
76,34,1593.27,1404.06,553.35,9054.0,47.49,521.26,391,38.95,23.3993,177
76,35,1594.35,1405.63,553.67,9038.25,47.62,521.4,393,38.83,23.228,176
76,36,1596.96,1412.44,553.26,9053.66,47.46,521.32,393,38.86,23.296,175
76,37,1594.92,1405.4,553.35,9048.37,47.41,521.45,392,38.81,23.2922,174
76,38,1587.17,1407.76,553.26,9047.43,47.53,521.63,392,38.9,23.323,173
76,39,1586.89,1410.08,553.29,9049.99,47.33,520.9,393,38.79,23.3617,172
76,40,1585.96,1405.02,554.15,9054.8,47.49,521.72,393,38.84,23.3559,171
76,41,1588.15,1409.31,553.54,9051.79,47.54,521.61,393,38.88,23.3428,170
76,42,1585.76,1405.81,553.07,9049.33,47.69,521.52,394,38.74,23.3329,169
76,43,1592.42,1415.56,553.35,9057.42,47.56,521.22,393,38.85,23.2917,168
76,44,1594.12,1400.38,553.49,9046.24,47.57,521.22,393,38.82,23.3395,167
76,45,1586.67,1408.74,553.07,9048.21,47.38,521.29,394,38.83,23.2113,166
76,46,1592.61,1410.41,553.34,9042.96,47.5,521.81,394,38.91,23.1718,165
76,47,1594.19,1404.22,552.58,9053.22,47.46,521.26,394,38.67,23.3395,164
76,48,1595.6,1405.91,553.09,9054.31,47.43,521.49,393,38.99,23.3191,163
76,49,1586.18,1412.48,552.89,9045.15,47.68,522.08,393,38.78,23.2968,162
76,50,1588.53,1410.53,552.95,9053.61,47.64,520.9,394,38.87,23.2504,161
76,51,1591.03,1400.94,553.44,9056.84,47.64,520.91,393,39.02,23.326,160
76,52,1594.0,1409.15,553.81,9047.66,47.49,520.89,393,38.73,23.2435,159
76,53,1591.52,1412.96,553.29,9050.53,47.48,521.05,393,38.8,23.2195,158
76,54,1590.52,1404.03,553.46,9057.11,47.41,521.37,395,38.92,23.2926,157
76,55,1595.88,1415.52,553.72,9054.08,47.6,521.4,393,39.11,23.2651,156
76,56,1589.25,1412.42,553.88,9043.21,47.45,521.88,392,38.6,23.2946,155
76,57,1596.27,1412.96,553.16,9052.47,47.52,521.53,393,38.82,23.1924,154
76,58,1587.2,1407.79,553.67,9056.9,47.63,521.33,393,38.58,23.2039,153
76,59,1583.07,1411.29,553.19,9050.13,47.75,521.67,394,38.76,23.3354,152
76,60,1596.54,1409.59,553.63,9050.72,47.55,521.69,392,38.91,23.3398,151
76,61,1591.85,1417.72,553.94,9052.27,47.56,521.7,391,38.91,23.433,150
76,62,1593.24,1408.79,553.16,9052.37,47.48,521.01,393,38.88,23.2914,149
76,63,1594.93,1408.51,553.51,9055.2,47.52,521.58,393,38.78,23.1078,148
76,64,1591.32,1402.14,553.54,9051.94,47.63,521.04,394,39.03,23.2873,147
76,65,1591.88,1399.65,554.41,9054.34,47.42,521.48,391,38.66,23.1976,146
76,66,1590.53,1411.91,553.04,9062.81,47.77,521.26,392,38.8,23.2512,145
76,67,1593.91,1407.38,553.82,9055.31,47.6,520.91,395,38.71,23.2325,144
76,68,1579.04,1406.14,553.21,9043.91,47.56,520.81,393,38.91,23.3583,143
76,69,1589.48,1412.9,553.84,9058.06,47.69,521.46,392,38.75,23.3611,142
76,70,1592.01,1405.8,553.39,9052.95,47.6,521.31,393,38.89,23.3464,141
76,71,1595.72,1405.8,552.55,9052.65,47.7,521.31,394,38.77,23.2961,140
76,72,1588.28,1408.26,552.84,9050.53,47.76,521.63,393,38.91,23.2862,139
76,73,1594.55,1407.24,553.21,9052.55,47.72,520.74,394,38.81,23.3352,138
76,74,1586.85,1415.08,552.95,9055.03,47.72,521.23,393,38.64,23.2748,137
76,75,1591.5,1409.7,553.2,9053.73,47.57,521.15,394,38.86,23.3982,136
76,76,1597.66,1410.62,553.81,9051.66,47.43,521.57,392,38.94,23.3026,135
76,77,1592.49,1407.34,553.45,9054.01,47.47,521.7,394,38.94,23.37,134
76,78,1590.02,1418.2,552.73,9049.45,47.5,521.18,395,38.77,23.3318,133
76,79,1594.75,1416.18,552.16,9063.12,47.65,521.54,394,38.78,23.3279,132
76,80,1590.42,1412.23,553.16,9055.12,47.63,521.5,395,38.8,23.272,131
76,81,1591.66,1409.26,553.59,9053.31,47.68,521.46,395,38.68,23.3865,130
76,82,1587.65,1407.49,553.51,9053.44,47.34,521.12,392,38.95,23.3009,129
76,83,1588.36,1410.64,553.55,9057.98,47.47,521.54,394,38.89,23.1608,128
76,84,1581.31,1407.42,553.7,9047.55,47.59,521.16,392,38.73,23.3365,127
76,85,1587.36,1418.11,553.59,9051.09,47.88,521.15,393,38.77,23.2519,126
76,86,1590.36,1410.71,553.07,9051.95,47.69,521.2,393,38.76,23.2774,125
76,87,1587.63,1408.85,553.37,9054.63,47.45,521.24,393,38.93,23.2359,124
76,88,1582.14,1407.79,553.33,9052.04,47.56,521.29,394,38.83,23.3718,123
76,89,1597.12,1407.87,552.53,9051.38,47.47,521.21,394,38.55,23.3751,122
76,90,1589.06,1398.85,553.09,9050.61,47.69,520.44,393,38.75,23.2093,121
76,91,1593.62,1413.26,553.0,9052.53,47.6,520.8,392,38.65,23.203,120
76,92,1593.4,1416.45,553.41,9048.71,47.57,521.31,393,38.89,23.3191,119
76,93,1592.08,1407.74,552.76,9057.48,47.7,521.36,392,38.61,23.2614,118
76,94,1592.55,1408.59,553.76,9055.95,47.57,521.33,393,38.76,23.2419,117
76,95,1592.86,1412.31,553.05,9053.43,47.64,521.2,393,38.7,23.3668,116
76,96,1592.69,1413.44,552.91,9049.6,47.53,520.94,393,38.83,23.2039,115
76,97,1590.59,1405.01,553.35,9053.31,47.66,520.77,394,38.8,23.332,114
76,98,1586.11,1409.39,553.36,9051.41,47.91,521.02,395,38.86,23.346,113
76,99,1596.96,1415.76,553.65,9045.47,47.56,520.85,394,38.72,23.3114,112
76,100,1593.01,1412.16,552.8,9053.5,47.74,520.6,393,38.96,23.1812,111
76,101,1591.09,1413.31,553.05,9053.77,47.89,521.5,393,38.88,23.2478,110
76,102,1591.86,1410.6,552.84,9051.61,47.32,521.23,393,38.9,23.2498,109
76,103,1590.79,1407.79,553.04,9053.15,47.53,521.27,393,38.76,23.2178,108
76,104,1591.14,1410.51,553.26,9056.53,47.52,520.84,394,38.98,23.1878,107
76,105,1595.96,1415.93,552.83,9054.58,47.51,520.98,393,38.78,23.2631,106
76,106,1589.79,1411.88,553.64,9057.41,47.57,521.65,392,38.76,23.1816,105
76,107,1596.35,1414.59,552.64,9053.56,47.56,520.63,394,38.86,23.2324,104
76,108,1586.86,1406.66,553.73,9053.9,47.6,521.17,393,38.84,23.2493,103
76,109,1588.91,1409.06,552.75,9049.06,47.47,521.06,394,38.75,23.2443,102
76,110,1586.45,1413.74,552.89,9053.17,47.66,521.3,393,38.68,23.2586,101
76,111,1593.21,1409.76,552.0,9052.94,47.68,521.36,393,38.76,23.3244,100
76,112,1589.74,1401.48,553.05,9051.89,47.71,521.1,394,38.8,23.1334,99
76,113,1592.78,1412.07,552.88,9056.57,47.71,521.5,394,38.64,23.2386,98
76,114,1591.32,1417.0,552.97,9056.75,47.65,520.76,393,38.73,23.2524,97
76,115,1585.78,1407.9,553.44,9054.09,47.83,520.88,393,38.73,23.2693,96
76,116,1599.91,1417.13,552.98,9053.55,47.66,521.07,394,38.73,23.3121,95
76,117,1593.6,1410.02,553.06,9053.7,47.87,520.79,394,38.76,23.3358,94
76,118,1594.06,1410.93,553.06,9053.63,47.63,520.68,394,38.67,23.2947,93
76,119,1595.02,1417.37,552.61,9054.98,47.71,521.17,393,38.88,23.2062,92
76,120,1590.11,1412.59,553.54,9053.1,47.78,520.95,393,38.63,23.3322,91
76,121,1595.6,1406.64,553.37,9058.82,47.72,520.99,394,38.79,23.1428,90
76,122,1590.01,1419.4,553.33,9055.58,47.66,520.93,392,38.79,23.2056,89
76,123,1600.49,1411.59,553.17,9055.24,47.63,521.43,393,38.77,23.2957,88
76,124,1588.77,1415.77,552.78,9053.81,47.76,521.05,393,38.78,23.229,87
76,125,1594.35,1412.86,552.83,9054.26,47.67,521.31,393,38.79,23.2217,86
76,126,1595.55,1404.5,553.38,9058.71,47.64,520.63,392,38.66,23.3534,85
76,127,1587.23,1409.22,553.31,9049.68,47.63,521.03,392,38.75,23.1908,84
76,128,1591.49,1410.86,553.49,9054.46,47.6,521.18,393,38.56,23.3528,83
76,129,1590.63,1414.98,553.05,9047.63,47.7,520.89,392,38.79,23.2753,82
76,130,1597.94,1412.81,553.5,9050.97,47.61,520.61,393,38.77,23.32,81
76,131,1587.01,1414.17,552.92,9056.28,47.73,520.41,396,38.67,23.2392,80
76,132,1585.52,1418.37,552.65,9054.21,47.74,521.07,394,38.62,23.1721,79
76,133,1593.34,1417.59,552.62,9049.01,47.69,520.83,395,38.58,23.1817,78
76,134,1589.07,1406.79,552.67,9056.12,47.7,521.31,393,38.67,23.1807,77
76,135,1595.07,1404.9,553.3,9058.29,47.67,520.75,395,38.8,23.1851,76
76,136,1591.58,1414.83,552.86,9060.84,47.74,520.95,393,38.84,23.2181,75
76,137,1585.51,1422.7,552.63,9049.74,47.87,520.9,394,38.63,23.1657,74
76,138,1589.14,1410.09,552.9,9056.46,47.73,520.61,395,38.69,23.254,73
76,139,1597.68,1420.06,552.27,9057.91,47.85,520.54,395,38.85,23.2628,72
76,140,1597.59,1409.48,552.14,9050.52,47.6,521.31,396,38.67,23.2327,71
76,141,1594.46,1414.03,552.96,9053.47,47.73,521.23,395,38.58,23.2474,70
76,142,1594.47,1414.87,552.26,9051.47,47.75,520.9,395,38.59,23.1432,69
76,143,1591.33,1409.84,552.92,9050.03,47.82,521.01,394,38.64,23.1782,68
76,144,1595.93,1414.19,552.39,9055.16,47.64,520.63,395,38.65,23.2123,67
76,145,1600.23,1413.91,553.06,9060.68,47.75,521.34,394,38.81,23.2351,66
76,146,1585.03,1412.32,553.39,9056.05,47.76,520.76,395,38.66,23.2175,65
76,147,1591.83,1427.18,552.97,9054.31,47.75,521.05,394,38.84,23.1752,64
76,148,1592.54,1409.79,553.03,9052.29,47.8,520.52,393,38.71,23.1783,63
76,149,1594.84,1416.43,552.65,9058.93,47.73,520.6,394,38.79,23.2704,62
76,150,1592.61,1413.11,551.96,9058.35,47.76,520.35,394,38.78,23.3216,61
76,151,1587.82,1418.34,552.64,9045.17,47.83,521.0,394,38.82,23.2632,60
76,152,1601.75,1407.12,552.35,9058.21,47.63,520.31,392,38.82,23.1542,59
76,153,1594.61,1419.68,553.04,9053.4,47.74,520.59,396,38.83,23.2066,58
76,154,1598.99,1417.56,551.64,9048.87,47.7,520.1,395,38.56,23.172,57
76,155,1588.4,1418.81,552.39,9046.81,47.61,520.61,394,38.74,23.1329,56
76,156,1594.88,1414.96,552.73,9055.22,47.8,520.45,394,38.54,23.2717,55
76,157,1596.61,1421.11,552.63,9052.12,47.8,521.01,393,38.66,23.2268,54
76,158,1588.92,1417.37,552.96,9052.47,47.58,520.5,394,38.48,23.1817,53
76,159,1591.58,1414.0,552.42,9052.34,48.02,520.43,396,38.54,23.2539,52
76,160,1596.66,1423.69,552.36,9061.04,47.73,520.66,395,38.68,23.2148,51
